ticker,quarter,date,mean_positive,mean_neutral,mean_negative,std_positive,std_neutral,std_negative,polarity_score,polarity_std,max_positive,min_negative,num_paragraphs
MSFT,Q2,2017-04-27,0.10976536006473743,0.8453491381830998,0.044885506987705964,0.1456861875057763,0.15620511090881975,0.06772033647510863,0.06487985307703147,0.16498782224675715,0.9241597056388855,0.01075795292854309,111
MSFT,Q2,2016-04-21,0.12461353064624264,0.8133078962838387,0.06207857477506075,0.1628916459814174,0.20536432111736402,0.1294517964674904,0.0625349558711819,0.21073301826450633,0.8739947080612183,0.008458052761852741,136
MSFT,Q1,2019-01-30,0.12066483875736594,0.8230830244161189,0.05625214009545743,0.16581982942342272,0.1974649934654145,0.12023161055314968,0.0644126986619085,0.21192283850016455,0.9317519068717957,0.01081171352416277,100
MSFT,Q2,2018-04-26,0.11463164774892486,0.8467881601199369,0.038580194568244096,0.12781712686554828,0.13140104899219943,0.05434130205631968,0.07605145318068077,0.14599368175047756,0.9604009985923767,0.009774161502718925,107
MSFT,Q1,2020-01-29,0.10625033173710108,0.844155837868362,0.04959382779549721,0.12940780022230047,0.16079500701976202,0.10120232706020621,0.05665650394160387,0.16769480377246412,0.8284162878990173,0.008427939377725124,86
MSFT,Q4,2016-10-20,0.169623609372898,0.7801593457690522,0.05021703765503591,0.2149790801161346,0.23049981575368533,0.12459546299722392,0.11940657171786209,0.2652355616487025,0.9597051739692688,0.008933833800256252,79
MSFT,Q1,2018-01-31,0.17171519332461888,0.771576269219319,0.05670854378560627,0.249867495262214,0.2589695979577951,0.13009315787057416,0.1150066495390126,0.3027387243352572,0.9603984355926514,0.009273897856473923,54
MSFT,Q4,2017-10-26,0.15149543116447226,0.795404307126742,0.053100266060310194,0.20297359404638393,0.2192113305322019,0.12821170412485416,0.09839516510416207,0.259267108570758,0.9577010869979858,0.00957739818841219,58
MSFT,Q1,2017-01-26,0.12701464074530772,0.8267451758496464,0.046240180058936986,0.1665522359856847,0.1824690913132713,0.08689265245626518,0.08077446068637073,0.19309321465884893,0.9594265818595886,0.010211373679339886,140
AMD,Q1,2019-01-29,0.14171519246588968,0.7762195803578708,0.08206522817240108,0.20979225718274466,0.2594661619131903,0.18055325630479882,0.059649964293488594,0.2930901713924138,0.959503710269928,0.008546045981347561,158
