date,ticker,close
2006-01-25,AAPL,2.2300212383270264
2006-01-26,AAPL,2.1738197803497314
2006-01-27,AAPL,2.1648037433624268
2006-01-30,AAPL,2.254063129425049
2006-01-31,AAPL,2.269390821456909
2006-02-01,AAPL,2.2666869163513184
2006-02-02,AAPL,2.1669065952301025
2006-02-03,AAPL,2.1593923568725586
2006-02-06,AAPL,2.022645950317383
2006-02-07,AAPL,2.031663656234741
2006-02-08,AAPL,2.0680296421051025
2006-02-09,AAPL,1.9520200490951538
2006-02-10,AAPL,2.0229477882385254
2006-02-13,AAPL,1.94480562210083
2006-02-14,AAPL,2.032865047454834
2006-02-15,AAPL,2.0803511142730713
2006-02-16,AAPL,2.1209237575531006
2006-02-17,AAPL,2.112508535385132
2006-02-21,AAPL,2.0761430263519287
2006-02-22,AAPL,2.1434643268585205
2006-02-23,AAPL,2.156388759613037
2006-02-24,AAPL,2.1476731300354004
2006-02-27,AAPL,2.133547067642212
2006-02-28,AAPL,2.058410406112671
2006-03-01,AAPL,2.0767440795898438
2006-03-02,AAPL,2.092071533203125
2006-03-03,AAPL,2.035269021987915
2006-03-06,AAPL,1.967947244644165
2006-03-07,AAPL,1.9928926229476929
2006-03-08,AAPL,1.9733580350875854
2006-03-09,AAPL,1.921363115310669
2006-03-10,AAPL,1.8991249799728394
2006-03-13,AAPL,1.9739587306976318
2006-03-14,AAPL,2.0232481956481934
2006-03-15,AAPL,1.9904892444610596
2006-03-16,AAPL,1.9327846765518188
2006-03-17,AAPL,1.943304419517517
2006-03-20,AAPL,1.9231667518615723
2006-03-21,AAPL,1.8576496839523315
2006-03-22,AAPL,1.853441834449768
2006-03-23,AAPL,1.8080596923828125
2006-03-24,AAPL,1.8020490407943726
2006-03-27,AAPL,1.7885243892669678
2006-03-28,AAPL,1.764481782913208
2006-03-29,AAPL,1.8732765913009644
2006-03-30,AAPL,1.8858997821807861
2006-03-31,AAPL,1.8849984407424927
2006-04-03,AAPL,1.882894515991211
2006-04-04,AAPL,1.8384146690368652
2006-04-05,AAPL,2.0199406147003174
2006-04-06,AAPL,2.1410608291625977
2006-04-07,AAPL,2.0974812507629395
2006-04-10,AAPL,2.0638210773468018
2006-04-11,AAPL,2.043384075164795
2006-04-12,AAPL,2.0049145221710205
2006-04-13,AAPL,1.9977022409439087
2006-04-17,AAPL,1.947812557220459
2006-04-18,AAPL,1.9901875257492065
2006-04-19,AAPL,1.9730569124221802
2006-04-20,AAPL,2.032564401626587
2006-04-21,AAPL,2.0148322582244873
2006-04-24,AAPL,1.9760627746582031
2006-04-25,AAPL,1.988685131072998
2006-04-26,AAPL,2.0481929779052734
2006-04-27,AAPL,2.0845589637756348
2006-04-28,AAPL,2.1155152320861816
2006-05-01,AAPL,2.0917716026306152
2006-05-02,AAPL,2.152480363845825
2006-05-03,AAPL,2.138054609298706
2006-05-04,AAPL,2.13775372505188
2006-05-05,AAPL,2.160595655441284
2006-05-08,AAPL,2.160595655441284
2006-05-09,AAPL,2.134748935699463
2006-05-10,AAPL,2.1218254566192627
2006-05-11,AAPL,2.0481929779052734
2006-05-12,AAPL,2.03466796875
2006-05-15,AAPL,2.0373730659484863
2006-05-16,AAPL,1.9529211521148682
2006-05-17,AAPL,1.961336374282837
2006-05-18,AAPL,1.8988240957260132
2006-05-19,AAPL,1.9387961626052856
2006-05-22,AAPL,1.9048336744308472
2006-05-23,AAPL,1.897922396659851
2006-05-24,AAPL,1.903632402420044
2006-05-25,AAPL,1.933384656906128
2006-05-26,AAPL,1.9099442958831787
2006-05-30,AAPL,1.8399173021316528
2006-05-31,AAPL,1.7963393926620483
2006-06-01,AAPL,1.8684676885604858
2006-06-02,AAPL,1.853141188621521
2006-06-05,AAPL,1.8032515048980713
2006-06-06,AAPL,1.7948359251022339
2006-06-07,AAPL,1.759973168373108
2006-06-08,AAPL,1.8260918855667114
2006-06-09,AAPL,1.7804096937179565
2006-06-12,AAPL,1.7130886316299438
2006-06-13,AAPL,1.7530598640441895
2006-06-14,AAPL,1.731421709060669
2006-06-15,AAPL,1.7846165895462036
2006-06-16,AAPL,1.7299184799194336
2006-06-19,AAPL,1.7190990447998047
2006-06-20,AAPL,1.7272143363952637
2006-06-21,AAPL,1.7389357089996338
2006-06-22,AAPL,1.790628433227539
2006-06-23,AAPL,1.7680871486663818
2006-06-26,AAPL,1.7728968858718872
2006-06-27,AAPL,1.7260112762451172
2006-06-28,AAPL,1.6836349964141846
2006-06-29,AAPL,1.7722951173782349
2006-06-30,AAPL,1.7212029695510864
2006-07-03,AAPL,1.7416402101516724
2006-07-05,AAPL,1.7130886316299438
2006-07-06,AAPL,1.6761221885681152
2006-07-07,AAPL,1.665001392364502
2006-07-10,AAPL,1.6529804468154907
2006-07-11,AAPL,1.672515869140625
2006-07-12,AAPL,1.5916695594787598
2006-07-13,AAPL,1.5703303813934326
2006-07-14,AAPL,1.52284574508667
2006-07-17,AAPL,1.5739374160766602
2006-07-18,AAPL,1.5898672342300415
2006-07-19,AAPL,1.6259312629699707
2006-07-20,AAPL,1.8182786703109741
2006-07-21,AAPL,1.824890375137329
2006-07-24,AAPL,1.8459279537200928
2006-07-25,AAPL,1.861255407333374
2006-07-26,AAPL,1.919560432434082
2006-07-27,AAPL,1.905435562133789
2006-07-28,AAPL,1.9712541103363037
2006-07-31,AAPL,2.042482614517212
2006-08-01,AAPL,2.01904034614563
2006-08-02,AAPL,2.0484941005706787
2006-08-03,AAPL,2.091470241546631
2006-08-04,AAPL,2.0527002811431885
2006-08-07,AAPL,2.0199406147003174
2006-08-08,AAPL,1.9469090700149536
2006-08-09,AAPL,1.9111456871032715
2006-08-10,AAPL,1.9255719184875488
2006-08-11,AAPL,1.9129490852355957
2006-08-14,AAPL,1.921664834022522
2006-08-15,AAPL,1.997100591659546
2006-08-16,AAPL,2.043084144592285
2006-08-17,AAPL,2.0313632488250732
2006-08-18,AAPL,2.040980100631714
2006-08-21,AAPL,2.0004067420959473
2006-08-22,AAPL,2.032264471054077
2006-08-23,AAPL,2.0229477882385254
2006-08-24,AAPL,2.0379748344421387
2006-08-25,AAPL,2.06622576713562
2006-08-28,AAPL,2.013029098510742
2006-08-29,AAPL,1.9980028867721558
2006-08-30,AAPL,2.012427806854248
2006-08-31,AAPL,2.0391762256622314
2006-09-01,AAPL,2.055105686187744
2006-09-05,AAPL,2.14827299118042
2006-09-06,AAPL,2.104694128036499
2006-09-07,AAPL,2.1879446506500244
2006-09-08,AAPL,2.1795294284820557
2006-09-11,AAPL,2.1789283752441406
2006-09-12,AAPL,2.1828360557556152
2006-09-13,AAPL,2.2300212383270264
2006-09-14,AAPL,2.2291197776794434
2006-09-15,AAPL,2.227015495300293
2006-09-18,AAPL,2.2207040786743164
2006-09-19,AAPL,2.217097759246826
2006-09-20,AAPL,2.2618775367736816
2006-09-21,AAPL,2.2435452938079834
2006-09-22,AAPL,2.1939566135406494
2006-09-25,AAPL,2.276604413986206
2006-09-26,AAPL,2.3325064182281494
2006-09-27,AAPL,2.2964415550231934
2006-09-28,AAPL,2.3144726753234863
2006-09-29,AAPL,2.3135719299316406
2006-10-02,AAPL,2.24985671043396
2006-10-03,AAPL,2.2264134883880615
2006-10-04,AAPL,2.2654850482940674
2006-10-05,AAPL,2.2489547729492188
2006-10-06,AAPL,2.230621576309204
2006-10-09,AAPL,2.2429442405700684
2006-10-10,AAPL,2.21829891204834
2006-10-11,AAPL,2.2008674144744873
2006-10-12,AAPL,2.2618775367736816
2006-10-13,AAPL,2.254664897918701
2006-10-16,AAPL,2.266085147857666
2006-10-17,AAPL,2.232725143432617
2006-10-18,AAPL,2.239938735961914
2006-10-19,AAPL,2.3739795684814453
2006-10-20,AAPL,2.402832269668579
2006-10-23,AAPL,2.448214292526245
2006-10-24,AAPL,2.4358928203582764
2006-10-25,AAPL,2.4548261165618896
2006-10-26,AAPL,2.4701530933380127
2006-10-27,AAPL,2.416656970977783
2006-10-30,AAPL,2.4169580936431885
2006-10-31,AAPL,2.4367923736572266
2006-11-01,AAPL,2.379089593887329
2006-11-02,AAPL,2.3736798763275146
2006-11-03,AAPL,2.3529417514801025
2006-11-06,AAPL,2.3956191539764404
2006-11-07,AAPL,2.4196624755859375
2006-11-08,AAPL,2.4779679775238037
2006-11-09,AAPL,2.504716157913208
2006-11-10,AAPL,2.498103380203247
2006-11-13,AAPL,2.53507137298584
2006-11-14,AAPL,2.55460524559021
2006-11-15,AAPL,2.5260543823242188
2006-11-16,AAPL,2.572939157485962
2006-11-17,AAPL,2.5801515579223633
2006-11-20,AAPL,2.5987846851348877
2006-11-21,AAPL,2.662801742553711
2006-11-22,AAPL,2.714193820953369
2006-11-24,AAPL,2.7538645267486572
2006-11-27,AAPL,2.691051959991455
2006-11-28,AAPL,2.759274959564209
2006-11-29,AAPL,2.758974313735962
2006-11-30,AAPL,2.7547662258148193
2006-12-01,AAPL,2.7445483207702637
2006-12-04,AAPL,2.738537311553955
2006-12-05,AAPL,2.743044853210449
2006-12-06,AAPL,2.6997673511505127
2006-12-07,AAPL,2.6159160137176514
2006-12-08,AAPL,2.6525826454162598
2006-12-11,AAPL,2.6673102378845215
2006-12-12,AAPL,2.5888681411743164
2006-12-13,AAPL,2.6763248443603516
2006-12-14,AAPL,2.6612977981567383
2006-12-15,AAPL,2.6363534927368164
2006-12-18,AAPL,2.5687315464019775
2006-12-19,AAPL,2.5939760208129883
2006-12-20,AAPL,2.5473930835723877
2006-12-21,AAPL,2.4914915561676025
2006-12-22,AAPL,2.470453977584839
2006-12-26,AAPL,2.449716091156006
2006-12-27,AAPL,2.4500184059143066
2006-12-28,AAPL,2.430481433868408
2006-12-29,AAPL,2.5497970581054688
2007-01-03,AAPL,2.518541097640991
2007-01-04,AAPL,2.574442148208618
2007-01-05,AAPL,2.5561087131500244
2007-01-08,AAPL,2.5687315464019775
2007-01-09,AAPL,2.782115936279297
2007-01-10,AAPL,2.9152562618255615
2007-01-11,AAPL,2.8791913986206055
2007-01-12,AAPL,2.8437271118164062
2007-01-16,AAPL,2.9182610511779785
2007-01-17,AAPL,2.853644371032715
2007-01-18,AAPL,2.676926374435425
2007-01-19,AAPL,2.6597952842712402
2007-01-22,AAPL,2.6084022521972656
2007-01-23,AAPL,2.575643539428711
2007-01-24,AAPL,2.605699062347412
2007-01-25,AAPL,2.5921742916107178
2007-01-26,AAPL,2.5660269260406494
2007-01-29,AAPL,2.582857370376587
2007-01-30,AAPL,2.571134090423584
2007-01-31,AAPL,2.5765457153320312
2007-02-01,AAPL,2.5467917919158936
2007-02-02,AAPL,2.547092914581299
2007-02-05,AAPL,2.5227482318878174
2007-02-06,AAPL,2.5290591716766357
2007-02-07,AAPL,2.5891683101654053
2007-02-08,AAPL,2.5900697708129883
2007-02-09,AAPL,2.502612829208374
2007-02-12,AAPL,2.550999402999878
2007-02-13,AAPL,2.5455899238586426
2007-02-14,AAPL,2.563622236251831
2007-02-15,AAPL,2.560917377471924
2007-02-16,AAPL,2.5494961738586426
2007-02-20,AAPL,2.5816550254821777
2007-02-21,AAPL,2.680832862854004
2007-02-22,AAPL,2.690150022506714
2007-02-23,AAPL,2.676926374435425
2007-02-26,AAPL,2.660095691680908
2007-02-27,AAPL,2.522446870803833
2007-02-28,AAPL,2.5428853034973145
2007-03-01,AAPL,2.6165173053741455
2007-03-02,AAPL,2.5669286251068115
2007-03-05,AAPL,2.5942771434783936
2007-03-06,AAPL,2.6504786014556885
2007-03-07,AAPL,2.6363534927368164
2007-03-08,AAPL,2.644768714904785
2007-03-09,AAPL,2.643866777420044
2007-03-12,AAPL,2.7009685039520264
2007-03-13,AAPL,2.6567890644073486
2007-03-14,AAPL,2.7048773765563965
2007-03-15,AAPL,2.6919546127319336
2007-03-16,AAPL,2.692554235458374
2007-03-19,AAPL,2.738837242126465
2007-03-20,AAPL,2.749357223510742
2007-03-21,AAPL,2.821186065673828
2007-03-22,AAPL,2.8238916397094727
2007-03-23,AAPL,2.8106675148010254
2007-03-26,AAPL,2.880693197250366
2007-03-27,AAPL,2.8689730167388916
2007-03-28,AAPL,2.8022520542144775
2007-03-29,AAPL,2.817579507827759
2007-03-30,AAPL,2.7923340797424316
2007-04-02,AAPL,2.8145740032196045
2007-04-03,AAPL,2.840121269226074
2007-04-04,AAPL,2.8332085609436035
2007-04-05,AAPL,2.8455305099487305
2007-04-09,AAPL,2.8145740032196045
2007-04-10,AAPL,2.832606792449951
2007-04-11,AAPL,2.7827179431915283
2007-04-12,AAPL,2.7706961631774902
2007-04-13,AAPL,2.7120895385742188
2007-04-16,AAPL,2.747854471206665
2007-04-17,AAPL,2.715395927429199
2007-04-18,AAPL,2.716898202896118
2007-04-19,AAPL,2.712991237640381
2007-04-20,AAPL,2.7340307235717773
2007-04-23,AAPL,2.8103668689727783
2007-04-24,AAPL,2.8022520542144775
2007-04-25,AAPL,2.865666389465332
2007-04-26,AAPL,2.9705557823181152
2007-04-27,AAPL,3.003013849258423
2007-04-30,AAPL,2.999408006668091
2007-05-01,AAPL,2.989489793777466
2007-05-02,AAPL,3.017139434814453
2007-05-03,AAPL,3.017439365386963
2007-05-04,AAPL,3.0297627449035645
2007-05-07,AAPL,3.123232126235962
2007-05-08,AAPL,3.1574928760528564
2007-05-09,AAPL,3.212191104888916
2007-05-10,AAPL,3.2260165214538574
2007-05-11,AAPL,3.268092155456543
2007-05-14,AAPL,3.2867255210876465
2007-05-15,AAPL,3.2314260005950928
2007-05-16,AAPL,3.2260165214538574
2007-05-17,AAPL,3.2891294956207275
2007-05-18,AAPL,3.3065614700317383
2007-05-21,AAPL,3.3654673099517822
2007-05-22,AAPL,3.4123523235321045
2007-05-23,AAPL,3.3928182125091553
2007-05-24,AAPL,3.326697587966919
2007-05-25,AAPL,3.4147560596466064
2007-05-29,AAPL,3.4366958141326904
2007-05-30,AAPL,3.569535970687866
2007-05-31,AAPL,3.6422674655914307
2007-06-01,AAPL,3.5584146976470947
2007-06-04,AAPL,3.6464736461639404
2007-06-05,AAPL,3.6867473125457764
2007-06-06,AAPL,3.71589994430542
2007-06-07,AAPL,3.7288224697113037
2007-06-08,AAPL,3.7414464950561523
2007-06-11,AAPL,3.6122114658355713
2007-06-12,AAPL,3.6179230213165283
2007-06-13,AAPL,3.5313665866851807
2007-06-14,AAPL,3.5689339637756348
2007-06-15,AAPL,3.6215295791625977
2007-06-18,AAPL,3.7594780921936035
2007-06-19,AAPL,3.716501474380493
2007-06-20,AAPL,3.6530864238739014
2007-06-21,AAPL,3.723714590072632
2007-06-22,AAPL,3.696665048599243
2007-06-25,AAPL,3.6768293380737305
2007-06-26,AAPL,3.5959837436676025
2007-06-27,AAPL,3.663304090499878
2007-06-28,AAPL,3.6233322620391846
2007-06-29,AAPL,3.6678125858306885
2007-07-02,AAPL,3.644371509552002
2007-07-03,AAPL,3.821991443634033
2007-07-05,AAPL,3.9896931648254395
2007-07-06,AAPL,3.976168394088745
2007-07-09,AAPL,3.916961669921875
2007-07-10,AAPL,3.9776711463928223
2007-07-11,AAPL,3.9788734912872314
2007-07-12,AAPL,4.029364585876465
2007-07-13,AAPL,4.139363765716553
2007-07-16,AAPL,4.150485515594482
2007-07-17,AAPL,4.174826622009277
2007-07-18,AAPL,4.151084899902344
2007-07-19,AAPL,4.207587242126465
2007-07-20,AAPL,4.320288181304932
2007-07-23,AAPL,4.318785667419434
2007-07-24,AAPL,4.054008960723877
2007-07-25,AAPL,4.125236988067627
2007-07-26,AAPL,4.387913227081299
2007-07-27,AAPL,4.323293209075928
2007-07-30,AAPL,4.250564098358154
2007-07-31,AAPL,3.959939479827881
2007-08-01,AAPL,4.057316780090332
2007-08-02,AAPL,4.102097988128662
2007-08-03,AAPL,3.9626455307006836
2007-08-06,AAPL,4.064830303192139
2007-08-07,AAPL,4.0582146644592285
2007-08-08,AAPL,4.027561664581299
2007-08-09,AAPL,3.7985498905181885
2007-08-10,AAPL,3.756772994995117
2007-08-13,AAPL,3.8406269550323486
2007-08-14,AAPL,3.7276217937469482
2007-08-15,AAPL,3.6034977436065674
2007-08-16,AAPL,3.517843246459961
2007-08-17,AAPL,3.6684134006500244
2007-08-20,AAPL,3.6732213497161865
2007-08-21,AAPL,3.8340117931365967
2007-08-22,AAPL,3.9824819564819336
2007-08-23,AAPL,3.9392032623291016
2007-08-24,AAPL,4.0663323402404785
2007-08-27,AAPL,3.974665403366089
2007-08-28,AAPL,3.8114724159240723
2007-08-29,AAPL,4.029663562774658
2007-08-30,AAPL,4.0948805809021
2007-08-31,AAPL,4.1619038581848145
2007-09-04,AAPL,4.332612037658691
2007-09-05,AAPL,4.110211372375488
2007-09-06,AAPL,4.057614803314209
2007-09-07,AAPL,3.960240125656128
2007-09-10,AAPL,4.108707427978516
